Database Name	Phenix ODA 2
Database Location	http://opera2.dyn.scilifelab.se/ODA/OdaService.asmx
Evaluation Signature	32c9eb97-1e59-4397-abb0-06a017d19f0d
Plate Name	P103831
Plate Name	231204_131331-V
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	GFP induced - Number of Objects	Ave GFP pos per cell	GFP Total  per well	percentage of induction	GFP induced - Intensity Cytoplasm EGFP Mean - Sum per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	Compound	Concentration	Cell Type	Cell Count	
10	4	1	0	2	609.862234295	319.492307692	0.0027972027972	1739.84111183	1	0	0	0	37					
10	5	1	0	4	475.600748351	3498.37194337	0.00514800514801	3004.18673316	1	0	0	0	37					
10	6	1	0	2	594.59319532	186.39159292	0.00221238938053	1732.40778689	1	0	0	0	37					
10	7	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	8	1	0	1	360.388093083	308.504132231	0.00137741046832	505.584650113	1	0	0	0	37					
10	9	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	10	1	0	2	371.411771082	930.272161742	0.00311041990669	1049.48422656	1	0	0	0	37					
10	11	1	0	2	418.647299523	482.325268817	0.00268817204301	1242.15804947	1	0	0	0	37					
10	12	1	0	2	577.478101905	930.114369501	0.00293255131965	2857.15140385	1	0	0	0	37					
10	13	1	0	2	368.470288648	1031.17241379	0.00344827586207	1034.8173745	1	0	0	0	37					
10	14	1	0	1	459.160887798	437.294509151	0.00166389351082	644.151960784	1	0	0	0	37					
10	15	1	0	2	413.257615295	568.957020057	0.00286532951289	1177.79154483	1	0	0	0	37					
10	16	1	0	8	593.463516116	3131.67833698	0.0175054704595	6867.6722543	1	0	0	0	37					
10	17	1	0	1	372.770502199	412.739825581	0.00145348837209	522.955801105	1	0	0	0	37					
10	18	1	0	0	NaN	0	0	0	1	0	0	0	37					
10	19	1	0	1	558.750494622	534.180704441	0.00153139356815	783.865168539	1	0	0	0	37					
10	20	1	0	3	409.29541637	673.74479889	0.00416088765603	2117.00847103	1	0	0	0	37					
10	21	1	0	1	946.73556208	454.951657459	0.00138121546961	1328.16532258	1	0	0	0	37					
